-2.652666200000000000e+07,1.050256640000000000e+08,-7.682947200000000000e+07,-1.179100400000000000e+08,2.992799360000000000e+08,-1.653141760000000000e+08,-1.549485120000000000e+08,-1.068528400000000000e+08,-6.102219600000000000e+07,7.426972000000000000e+07,2.637190500000000000e+06,5.649606400000000000e+07,-3.948411200000000000e+07,8.364946560000000000e+08,-3.733840400000000000e+07,-5.676453600000000000e+07,7.204860000000000000e+07,-2.266242240000000000e+08,-6.665025600000000000e+07,-4.412317200000000000e+07,-5.623631600000000000e+07,-5.189088000000000000e+07,1.303446960000000000e+08,-1.128627440000000000e+08,-1.117335360000000000e+08,4.511190000000000000e+06,1.143737440000000000e+08,-1.822989440000000000e+08
-1.365062560000000000e+08,-2.993647040000000000e+08,1.841605500000000000e+06,-1.835378400000000000e+07,-5.101244800000000000e+08,1.131815360000000000e+08,1.609673760000000000e+08,9.488044000000000000e+07,-7.260701600000000000e+07,-2.460947200000000000e+08,-1.081853760000000000e+08,-1.367739360000000000e+08,1.499605440000000000e+08,-3.733840400000000000e+07,9.408687360000000000e+08,2.403574880000000000e+08,-1.634451680000000000e+08,3.161280320000000000e+08,2.766620160000000000e+08,1.069140240000000000e+08,5.053228800000000000e+07,-1.240057120000000000e+08,-4.148906240000000000e+08,-2.953844400000000000e+07,8.864562400000000000e+07,-1.612875680000000000e+08,-1.363984320000000000e+08,1.832038400000000000e+08
-1.344687680000000000e+08,-2.837563520000000000e+08,-3.350207200000000000e+07,-2.032960400000000000e+07,-4.515961600000000000e+08,3.048497800000000000e+07,1.362643680000000000e+08,6.913652800000000000e+07,-7.005836000000000000e+07,-2.455024640000000000e+08,-6.084765200000000000e+07,-1.310263840000000000e+08,9.667828800000000000e+07,-5.676453600000000000e+07,2.403574880000000000e+08,9.139058560000000000e+08,-8.610032000000000000e+07,2.770355520000000000e+08,2.520819200000000000e+08,1.473618080000000000e+08,7.095966400000000000e+07,-9.463110400000000000e+07,-3.368132160000000000e+08,-5.653639200000000000e+07,7.602410400000000000e+07,-1.439002560000000000e+08,-1.269263200000000000e+08,1.718372800000000000e+08
-2.575182200000000000e+07,9.651040000000000000e+07,-1.243307520000000000e+08,-9.038224000000000000e+07,2.060840960000000000e+08,-2.691965440000000000e+08,-2.860116480000000000e+08,-1.745779040000000000e+08,-8.523580000000000000e+06,1.312576720000000000e+08,2.667753000000000000e+07,4.414856400000000000e+07,-9.884673600000000000e+07,7.204860000000000000e+07,-1.634451680000000000e+08,-8.610032000000000000e+07,8.601409920000000000e+08,-1.672967200000000000e+08,-1.728077760000000000e+08,-7.368504000000000000e+06,-9.423553000000000000e+06,8.413944800000000000e+07,2.740180800000000000e+08,-3.426876800000000000e+07,-8.903821600000000000e+07,7.393699200000000000e+07,6.365690000000000000e+07,-1.691687200000000000e+08
-1.781062080000000000e+08,-3.999209600000000000e+08,-1.078997400000000000e+07,3.959958800000000000e+07,-6.704463360000000000e+08,2.265210400000000000e+08,2.245453280000000000e+08,8.331947200000000000e+07,-6.629959600000000000e+07,-3.252420480000000000e+08,-1.050703120000000000e+08,-1.913291200000000000e+08,1.218925920000000000e+08,-2.266242240000000000e+08,3.161280320000000000e+08,2.770355520000000000e+08,-1.672967200000000000e+08,1.224812544000000000e+09,3.470168000000000000e+08,1.419796800000000000e+08,6.753015200000000000e+07,-9.073000800000000000e+07,-4.805610240000000000e+08,3.576767500000000000e+06,1.090330000000000000e+08,-1.873432000000000000e+08,-2.307017920000000000e+08,2.973349440000000000e+08
-2.469350080000000000e+08,-3.574018560000000000e+08,-6.877230400000000000e+07,-4.091554400000000000e+07,-5.051478720000000000e+08,6.044243200000000000e+07,1.784082400000000000e+08,6.037926000000000000e+07,-7.876338400000000000e+07,-2.652603360000000000e+08,-1.598194240000000000e+08,-1.752339360000000000e+08,5.873046000000000000e+07,-6.665025600000000000e+07,2.766620160000000000e+08,2.520819200000000000e+08,-1.728077760000000000e+08,3.470168000000000000e+08,9.853847040000000000e+08,2.083794240000000000e+08,1.279332640000000000e+08,-6.443760800000000000e+07,-3.582156800000000000e+08,-2.387019000000000000e+07,1.120313680000000000e+08,-1.065256880000000000e+08,-5.981849600000000000e+07,2.816541760000000000e+08
-2.005479040000000000e+08,-2.187754400000000000e+08,-1.458564480000000000e+08,-1.412805440000000000e+08,-3.400154240000000000e+08,-4.273744000000000000e+07,-1.936985500000000000e+06,-2.027162000000000000e+07,-7.723475200000000000e+07,-1.635356480000000000e+08,-8.897498400000000000e+07,-1.107339280000000000e+08,3.130399600000000000e+07,-4.412317200000000000e+07,1.069140240000000000e+08,1.473618080000000000e+08,-7.368504000000000000e+06,1.419796800000000000e+08,2.083794240000000000e+08,8.040995840000000000e+08,1.684617440000000000e+08,3.921848000000000000e+07,-1.072148800000000000e+08,4.233730000000000000e+07,7.618308800000000000e+07,-4.149234000000000000e+07,-2.189435200000000000e+07,1.260539280000000000e+08
-1.790051360000000000e+08,-2.064164000000000000e+08,-1.043430240000000000e+08,-8.561362400000000000e+07,-3.241221440000000000e+08,-1.143769280000000000e+08,-5.217342000000000000e+07,-2.650183600000000000e+07,-4.688433200000000000e+07,-1.411628800000000000e+08,-7.049808000000000000e+07,-6.241495200000000000e+07,-7.382608500000000000e+06,-5.623631600000000000e+07,5.053228800000000000e+07,7.095966400000000000e+07,-9.423553000000000000e+06,6.753015200000000000e+07,1.279332640000000000e+08,1.684617440000000000e+08,7.685141120000000000e+08,1.115977040000000000e+08,-1.022938160000000000e+08,2.735916600000000000e+07,9.015104000000000000e+07,3.280849200000000000e+07,6.024732400000000000e+07,1.010305920000000000e+08
-1.043001040000000000e+08,-7.561321600000000000e+07,-1.537032640000000000e+08,-1.448098400000000000e+08,-8.468612800000000000e+07,-2.321621600000000000e+08,-2.050112800000000000e+08,-1.468620960000000000e+08,-1.027245600000000000e+08,-3.581167500000000000e+06,-2.736424800000000000e+07,7.015800000000000000e+06,-1.981566800000000000e+07,-5.189088000000000000e+07,-1.240057120000000000e+08,-9.463110400000000000e+07,8.413944800000000000e+07,-9.073000800000000000e+07,-6.443760800000000000e+07,3.921848000000000000e+07,1.115977040000000000e+08,8.311847040000000000e+08,2.553803680000000000e+08,7.583004800000000000e+07,5.353323200000000000e+07,1.560626080000000000e+08,1.008824880000000000e+08,5.628879600000000000e+07
2.603435000000000000e+06,2.710807040000000000e+08,-2.421106240000000000e+08,-2.903906880000000000e+08,6.870083840000000000e+08,-3.761958080000000000e+08,-4.783956480000000000e+08,-3.459684480000000000e+08,-1.485359680000000000e+08,2.056467200000000000e+08,9.960427000000000000e+06,7.669010400000000000e+07,-2.336640640000000000e+08,1.303446960000000000e+08,-4.148906240000000000e+08,-3.368132160000000000e+08,2.740180800000000000e+08,-4.805610240000000000e+08,-3.582156800000000000e+08,-1.072148800000000000e+08,-1.022938160000000000e+08,2.553803680000000000e+08,1.482056064000000000e+09,9.407233600000000000e+07,-8.455792000000000000e+07,2.856211200000000000e+08,3.123050560000000000e+08,-1.756278080000000000e+08
-1.340554880000000000e+08,-1.381982720000000000e+08,-1.339359440000000000e+08,-1.342851680000000000e+08,-2.531364800000000000e+08,-3.603933600000000000e+07,-8.002572800000000000e+07,-7.415819200000000000e+07,-1.116321840000000000e+08,-1.120171360000000000e+08,-5.697404000000000000e+07,-5.066720000000000000e+07,2.643293200000000000e+07,-1.128627440000000000e+08,-2.953844400000000000e+07,-5.653639200000000000e+07,-3.426876800000000000e+07,3.576767500000000000e+06,-2.387019000000000000e+07,4.233730000000000000e+07,2.735916600000000000e+07,7.583004800000000000e+07,9.407233600000000000e+07,8.594014080000000000e+08,1.438173760000000000e+08,1.209383520000000000e+08,8.818555200000000000e+07,1.545449120000000000e+08
-1.838473920000000000e+08,-2.602262080000000000e+08,-1.436525760000000000e+08,-1.464971360000000000e+08,-4.553020800000000000e+08,-7.476481600000000000e+07,-2.002994400000000000e+07,-4.578502400000000000e+07,-9.903058400000000000e+07,-1.787887520000000000e+08,-7.938590400000000000e+07,-4.152161600000000000e+07,4.156949600000000000e+07,-1.117335360000000000e+08,8.864562400000000000e+07,7.602410400000000000e+07,-8.903821600000000000e+07,1.090330000000000000e+08,1.120313680000000000e+08,7.618308800000000000e+07,9.015104000000000000e+07,5.353323200000000000e+07,-8.455792000000000000e+07,1.438173760000000000e+08,8.612123520000000000e+08,1.481365760000000000e+08,1.084658640000000000e+08,2.502405920000000000e+08
-1.234318560000000000e+08,-5.426647600000000000e+07,-2.061415840000000000e+08,-1.812438240000000000e+08,-4.203306400000000000e+07,-3.397325760000000000e+08,-2.465289600000000000e+08,-1.760740960000000000e+08,-1.040771360000000000e+08,1.232494700000000000e+07,-3.306902800000000000e+07,7.680822400000000000e+07,-9.133031200000000000e+07,4.511190000000000000e+06,-1.612875680000000000e+08,-1.439002560000000000e+08,7.393699200000000000e+07,-1.873432000000000000e+08,-1.065256880000000000e+08,-4.149234000000000000e+07,3.280849200000000000e+07,1.560626080000000000e+08,2.856211200000000000e+08,1.209383520000000000e+08,1.481365760000000000e+08,9.251246080000000000e+08,3.352548480000000000e+08,1.302025520000000000e+08
-2.232809280000000000e+08,1.216260000000000000e+06,-2.181240320000000000e+08,-2.578665120000000000e+08,1.148019680000000000e+08,-4.058602880000000000e+08,-3.076137920000000000e+08,-2.613006720000000000e+08,-1.369222400000000000e+08,6.083075000000000000e+06,-2.857169000000000000e+07,5.554859200000000000e+07,-1.767199680000000000e+08,1.143737440000000000e+08,-1.363984320000000000e+08,-1.269263200000000000e+08,6.365690000000000000e+07,-2.307017920000000000e+08,-5.981849600000000000e+07,-2.189435200000000000e+07,6.024732400000000000e+07,1.008824880000000000e+08,3.123050560000000000e+08,8.818555200000000000e+07,1.084658640000000000e+08,3.352548480000000000e+08,1.144776320000000000e+09,1.590075200000000000e+08
-2.805333440000000000e+08,-4.134055040000000000e+08,-1.547442080000000000e+08,-1.567444160000000000e+08,-6.364579200000000000e+08,-4.168748000000000000e+07,6.092540800000000000e+07,-1.424955000000000000e+07,-1.652043520000000000e+08,-2.904988160000000000e+08,-1.583875680000000000e+08,-1.079071760000000000e+08,5.603782000000000000e+07,-1.822989440000000000e+08,1.832038400000000000e+08,1.718372800000000000e+08,-1.691687200000000000e+08,2.973349440000000000e+08,2.816541760000000000e+08,1.260539280000000000e+08,1.010305920000000000e+08,5.628879600000000000e+07,-1.756278080000000000e+08,1.545449120000000000e+08,2.502405920000000000e+08,1.302025520000000000e+08,1.590075200000000000e+08,1.156064640000000000e+09
